artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,country,continent,popularity
SB Maffija,Za karę,Za karę,1xoMTwsH0dTVD4YraCAHqN,0.755,0.539,8,-7.08,1,0.194,1.35e-05,0.19,0.556,147.842,210811,4,POL,EU,74.0
SB Maffija,co to za bluza lanek?,co to za bluza lanek?,1jgfceNCx5pjvrn1e12hZm,0.855,0.792,10,-7.866,0,0.266,0.0,0.104,0.817,125.976,184924,4,POL,EU,73.0
SB Maffija,Prometazyna,Prometazyna,5wPxFqZlhn2V6gJ28LUgDK,0.807,0.555,8,-6.42,1,0.0588,4.83e-06,0.155,0.517,118.875,178586,4,POL,EU,71.0
Kinny Zimmer,Rozmazana kreska,Rozmazana kreska,5Dwpfuw962xZq6mNg8OgzN,0.759,0.363,0,-9.34,1,0.424,0.0,0.101,0.677,159.88,190881,4,POL,EU,76.0
SB Maffija,Chodzę po Luwrze,Chodzę po Luwrze,2YC40GnIXgnMT97ma7ZoTq,0.792,0.645,6,-7.476,0,0.203,0.0,0.315,0.559,93.078,255854,4,POL,EU,69.0
Mata,Młody Matczak,Szafir,5sGv8YdAa3XjggnbpF9NC9,0.772,0.607,1,-8.016,1,0.105,5.61e-05,0.164,0.814,139.963,196600,4,POL,EU,76.0
Smolasty,Duże Oczy,Duże Oczy,0O4OIQKow8DloWa7UzIgyd,0.788,0.718,2,-7.32,0,0.234,1.69e-05,0.118,0.513,127.951,168750,4,POL,EU,75.0
Gawryle,Harnaś ice tea,Harnaś ice tea,32IErAbP0G4WcnpqHpMd35,0.812,0.71,7,-4.022,0,0.0572,0.0,0.0611,0.963,115.04,176351,4,POL,EU,75.0
Ronnie Ferrari,Origami,Origami,3205ZtwMnzMBtr7GQZ1IbH,0.817,0.481,1,-8.116,1,0.348,5.97e-05,0.103,0.486,91.979,219522,4,POL,EU,75.0
mgng,COCO,COCO,4huKZSBZ0UJt2RWwB8PEWU,0.763,0.734,9,-9.773,1,0.0519,5.08e-05,0.112,0.346,129.993,137993,4,POL,EU,74.0
Sentino,Aporofobia,Powww!,6hhRa7U5jBBXyyudOJMA0C,0.833,0.659,3,-6.233,0,0.0814,0.181,0.137,0.628,149.897,185600,4,POL,EU,70.0
SB Maffija,WROOBEL DAJ TO GŁOŚNIEJ,WROOBEL DAJ TO GŁOŚNIEJ,33wOUjoZaJrG5qhPdtgUCp,0.83,0.811,8,-7.079,1,0.308,0.0,0.101,0.734,144.977,225926,4,POL,EU,67.0
młody klakson produkcja,Ostatnia nocka ale to DRILL,Ostatnia nocka ale to DRILL,40ztXOcIAX26Zgh4oo6Y9k,0.702,0.548,9,-9.777,0,0.198,0.000282,0.107,0.229,150.067,260300,4,POL,EU,72.0
Sobel,Pułapka Na Motyle (Deluxe Edition),"Cześć, jak się masz?",6sKg6jzvmiNAVsJRl8MaDE,0.651,0.534,2,-5.72,1,0.0475,0.0,0.181,0.489,109.639,201008,4,POL,EU,65.0
Kacperczyk,Kryzys Wieku Wczesnego,Sebiksy,1zwuT3oMcSs6Bo1uBQMRtq,0.65,0.701,7,-5.292,1,0.26,0.0,0.14,0.356,160.089,185320,4,POL,EU,66.0
SB Maffija,Pancerz,Pancerz,5GEYpmoJlfsLqQffghA9zA,0.662,0.572,2,-6.309,1,0.263,0.0,0.141,0.452,179.965,173373,4,POL,EU,66.0
Żabson,amfisbena,Icey,6BDfLF0GoHND77V6BvFeBo,0.772,0.674,2,-7.105,1,0.305,0.00055,0.145,0.353,169.879,149647,4,POL,EU,69.0
SB Maffija,Postanowienia noworoczne,Postanowienia noworoczne,1Ask5pIOHe3khrx2hYVYcX,0.743,0.77,1,-7.601,1,0.2,0.0,0.109,0.945,82.544,242182,4,POL,EU,66.0
MASNY BEN,LOUDA,LOUDA,4AHLYdPB19GLS2UUBaOCy3,0.805,0.939,0,-5.39,1,0.196,1.01e-06,0.285,0.565,124.957,126720,4,POL,EU,73.0
SB Maffija,Łyk i buch,Łyk i buch,7IBlBZVNt959jFh55akuwW,0.762,0.802,11,-5.494,1,0.137,0.000571,0.0824,0.619,99.988,165213,4,POL,EU,65.0
Mata,Młody Matczak,Szmata,1BwnO14BpmoRjGt2lla75r,0.801,0.531,9,-8.023,1,0.177,3.6e-05,0.0902,0.376,83.939,165653,4,POL,EU,68.0
Glass Animals,Dreamland (+ Bonus Levels),Heat Waves,02MWAaffLxlfxAUY7c5dvx,0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,POL,EU,93.0
Mata,Młody Matczak,Kiss cam,6eIVuPSZ7D8Q1uaZc8cQnz,0.777,0.625,6,-8.711,0,0.213,0.0,0.296,0.581,88.512,177307,4,POL,EU,67.0
SB Maffija,Zielona szkoła,Zielona szkoła,0iOGlwLFJJFzVwWZcIKLln,0.768,0.665,0,-6.992,1,0.0831,0.0,0.247,0.69,139.975,171419,4,POL,EU,65.0
FRIZ,YO MAMALE,YO MAMALE,6UQWIXmtV5GLwzLOtjTVPM,0.494,0.927,4,-3.678,0,0.187,0.0,0.25,0.643,130.166,144000,4,POL,EU,72.0
Kizo,Jeszcze 5 minut,Disney,37xytNxwRuLRuZcJMFH8w7,0.802,0.725,11,-6.162,0,0.287,0.0,0.116,0.723,123.005,219268,4,POL,EU,64.0
Diho,Szyby,Szyby,6Liuuc7uvWjJkhbYTAHx5t,0.818,0.581,2,-6.593,1,0.199,2.36e-05,0.0983,0.5,163.063,159018,4,POL,EU,72.0
sanah,Irenka (FINAL Edition),kolońska i szlugi,0dqvGZ5X6uGoypZantcLOS,0.628,0.878,0,-3.302,1,0.0231,0.719,0.423,0.219,103.018,235962,4,POL,EU,65.0
Oliwka Brazil,Karaluchy,Karaluchy,0B287gCJFWfvoCMs8ZIO1K,0.778,0.747,8,-6.784,1,0.338,0.0,0.253,0.77,165.846,141886,4,POL,EU,64.0
Imagine Dragons,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,0.728,0.783,11,-4.424,0,0.266,0.0,0.434,0.555,77.011,173381,4,POL,EU,98.0
Mata,Młody Matczak,Papuga,3QrkrDpopE53v2TMgnwaR9,0.738,0.514,11,-7.933,1,0.331,0.000127,0.11,0.518,144.991,210200,4,POL,EU,66.0
SB Maffija,Śniadanie w hotelu,Śniadanie w hotelu,3Ln474zLmifiABjRxiZWeh,0.825,0.693,11,-6.344,1,0.282,0.0,0.352,0.848,140.02,220286,4,POL,EU,64.0
GAYLE,abcdefu,abcdefu,4fouWK6XVHhzl78KzQ1UjL,0.695,0.54,4,-5.692,1,0.0493,0.0,0.367,0.415,121.932,168602,4,POL,EU,100.0
Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)","I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",64F1Z2LAsf04V346A75hi1,0.503,0.743,10,-4.712,1,0.034,6.85e-05,0.0984,0.313,174.002,209655,4,POL,EU,72.0
Mata,MC,MC,5z1HXUQQvZCAzULKk3L4eX,0.727,0.636,4,-5.97,0,0.349,2.82e-06,0.187,0.613,100.03,259200,4,POL,EU,72.0
Diho,Antonio Banderas,Antonio Banderas,2U1ApzZScKQbR5RWvVO3rY,0.825,0.637,0,-7.868,1,0.307,0.0,0.463,0.296,91.964,133043,4,POL,EU,69.0
SB Maffija,Wiatr wielkich zmian,Wiatr wielkich zmian,2mEzuvEWmJhhy93tZgh1N7,0.629,0.664,6,-9.95,0,0.138,0.0,0.143,0.615,82.52,138910,4,POL,EU,63.0
Kronkel Dom,NARCO TRAFFICANTE,NARCO TRAFFICANTE,4KKNEojih3ePzwbVafY1vm,0.846,0.695,7,-8.15,1,0.144,1.64e-05,0.141,0.774,141.956,152114,4,POL,EU,66.0
Reto,W samo południe,Blask,4ykvjxFpao25h7QOPkRzFW,0.714,0.685,9,-7.067,0,0.261,0.0,0.336,0.375,149.931,211226,4,POL,EU,71.0
Tiësto,The Motto,The Motto,18asYwWugKjjsihZ0YvRxO,0.754,0.763,7,-4.627,0,0.0435,2.23e-05,0.0901,0.464,117.953,164819,4,POL,EU,92.0
Young Igi,Skan Myśli,THC,0CMxaedU31OgxQvrA1VE1J,0.862,0.615,3,-5.019,0,0.228,0.0,0.0797,0.413,114.959,225867,4,POL,EU,71.0
Young Leosia,Hulanki,Jungle Girl,0rQDol2Ko2DHzFzLeqH0uz,0.975,0.643,2,-6.562,1,0.133,4.58e-05,0.0331,0.478,125.039,177325,4,POL,EU,65.0
Kabe,Cały hajs,Cały hajs,4Q5tf4EFmf3DjObv8a8YvF,0.821,0.832,6,-6.64,1,0.0499,0.00316,0.153,0.531,128.924,193488,4,POL,EU,69.0
Zdechły Osa,Sprzedałem dupe,Patolove,24Gw6xOLcc028XPZJBQeEr,0.551,0.844,11,-3.939,0,0.0505,0.0,0.459,0.227,171.939,160000,4,POL,EU,69.0
Marie,Zero Calorie Cookie,Zero Calorie Cookie,2aItJ1oeMxElBTGhGc2nGf,0.746,0.57,1,-7.631,1,0.0643,9.07e-05,0.235,0.911,128.02,172565,4,POL,EU,69.0
Aerozen,Special/Hulk,Special/Hulk,5iRgCmF1QZdxHHfeSNuply,0.593,0.55,5,-9.687,0,0.362,2.16e-05,0.101,0.54,82.5,244364,4,ROU,EU,50.0
YNY Sebi,Tabara,Tabara,738G1vrNGeyXxJXxGo1CRj,0.903,0.721,8,-6.576,0,0.175,0.0,0.128,0.914,144.991,219425,4,ROU,EU,58.0
Imagine Dragons,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,0.728,0.783,11,-4.424,0,0.266,0.0,0.434,0.555,77.011,173381,4,ROU,EU,98.0
Tzanca Uraganu,Banii,Banii,7l1amnUcwOBdJQtLEmMKNi,0.882,0.767,6,-4.598,1,0.199,0.0,0.083,0.902,160.034,136875,4,ROU,EU,59.0
YNY Sebi,Abu Dhabi,Abu Dhabi,6hJ4YxUN9RRUm4E08qfDcs,0.886,0.599,8,-8.312,1,0.231,0.0,0.11,0.685,91.067,182332,4,ROU,EU,57.0
Glass Animals,Dreamland (+ Bonus Levels),Heat Waves,02MWAaffLxlfxAUY7c5dvx,0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,ROU,EU,93.0
Lil Nas X,MONTERO,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,0.741,0.691,10,-7.395,0,0.0672,0.0,0.0476,0.892,150.087,212353,4,ROU,EU,90.0
Nane,ÎN RAI,ÎN RAI,1HWGnsNTDgkmefYwMcMSqi,0.629,0.684,5,-6.023,1,0.0319,0.0,0.115,0.457,101.982,176471,4,ROU,EU,56.0
Killa Fonic,2089,Niciun Glonț Nu Doare Cât Dragostea,4uW2VwxS4K9D22JLJd38ym,0.669,0.681,2,-7.283,1,0.0348,0.000187,0.17,0.332,150.014,148800,4,ROU,EU,55.0
LilCagula,Biliard,Biliard,5AE0pXOUeBM4HfTb3Bqk3p,0.808,0.412,5,-11.902,0,0.388,4.94e-06,0.102,0.615,160.051,183745,4,ROU,EU,56.0
Iuly Neamtu,Cum O Dai Tu,Cum O Dai Tu,5TL2ui5tdet8DSvZTaHZbe,0.839,0.646,2,-7.769,1,0.107,1.33e-05,0.114,0.616,179.973,141333,4,ROU,EU,56.0
Coldplay,Music Of The Spheres,My Universe,46HNZY1i7O6jwTA7Slo2PI,0.573,0.711,1,-6.268,0,0.0406,0.0,0.328,0.47,105.006,226198,4,ROU,EU,87.0
The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Softcore,2K7xn816oNHJZ0aVqdQsha,0.575,0.568,9,-5.509,0,0.03,0.000417,0.286,0.37,93.986,206280,4,ROU,EU,90.0
Carla's Dreams,Victima,Victima,6wL7Lb1RzC8W5qxPrab9is,0.597,0.755,5,-6.852,0,0.144,0.0,0.123,0.492,154.905,252762,4,ROU,EU,53.0
RANDI,Dincolo de Marte,Dincolo de Marte,1bplVr8KkyYR5A0nM4KW09,0.615,0.75,8,-4.387,0,0.0527,0.0,0.204,0.411,139.84,181821,4,ROU,EU,54.0
Petre Stefan,ENZO FERRARI 2,ENZO FERRARI 2,2ZHK4gSu60cnRhPpIYDsJN,0.787,0.832,1,-6.701,1,0.17,0.0,0.239,0.782,97.958,167438,4,ROU,EU,55.0
The Kid LAROI,F*CK LOVE 3: OVER YOU,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,0.591,0.764,1,-5.484,1,0.0483,0.0,0.103,0.478,169.928,141806,4,ROU,EU,92.0
Carla's Dreams,N-Aud,N-Aud,0VYVBOg9wXe2Dwhv6EL67K,0.488,0.608,4,-5.309,0,0.115,0.0,0.0821,0.283,164.49,219016,4,ROU,EU,58.0
The Weeknd,Dawn FM,Is There Someone Else?,0mL82sxCRjrs3br407IdJh,0.702,0.586,9,-7.83,0,0.0313,7.27e-05,0.156,0.608,134.951,199111,4,ROU,EU,89.0
The Neighbourhood,I Love You.,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0177,0.101,0.398,124.053,240400,4,ROU,EU,92.0
Doja Cat,Planet Her,Woman,6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,5,-4.175,0,0.0854,0.00294,0.117,0.881,107.998,172627,4,ROU,EU,95.0
Gunna,DS4EVER,pushin P (feat. Young Thug),3XOalgusokruzA5ZBA2Qcb,0.773,0.422,1,-4.572,0,0.187,0.00693,0.129,0.488,77.502,136267,1,ROU,EU,77.0
Iuly Neamtu,Formula 1,Formula 1,1nyFOwgOfEMZUwrAdFSCCG,0.794,0.674,0,-3.992,0,0.0957,0.0203,0.111,0.663,160.096,129750,4,ROU,EU,55.0
Elton John,The Lockdown Sessions,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,0.795,0.8,1,-6.32,1,0.0309,7.25e-05,0.0915,0.934,116.032,202735,4,ROU,EU,79.0
YNY Sebi,Hadad,Hadad,4Vo6kiK859AWquBYrUR3KU,0.859,0.568,1,-11.326,1,0.328,2.09e-06,0.0952,0.536,93.992,197813,4,ROU,EU,55.0
GAYLE,abcdefu,abcdefu,4fouWK6XVHhzl78KzQ1UjL,0.695,0.54,4,-5.692,1,0.0493,0.0,0.367,0.415,121.932,168602,4,ROU,EU,100.0
Ed Sheeran,=,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,0.807,0.893,11,-3.745,0,0.0347,2.79e-05,0.366,0.537,126.011,230747,4,ROU,EU,95.0
Lost Frequencies,Where Are You Now,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,6,-8.117,0,0.103,0.000411,0.172,0.262,120.966,148197,4,ROU,EU,94.0
Farruko,La 167,Pepas,2B4GHvToeLTOBB4QLzW3Ni,0.762,0.766,7,-3.955,1,0.0343,6.98e-05,0.128,0.442,130.001,287120,4,ROU,EU,86.0
Tussin,Ora 6,Ora 6,5BTzxmS3NYLIwBFEp6tCYw,0.775,0.637,2,-5.62,1,0.329,0.0,0.11,0.163,79.98,186000,4,ROU,EU,53.0
Mobtrap,BALI,BALI,3hoCtPKGTfEtVnQfpsBEUz,0.783,0.636,1,-7.058,1,0.0728,0.0,0.227,0.287,99.967,148800,4,ROU,EU,54.0
The Weeknd,Dawn FM,Sacrifice,1nH2PkJL1XoUq8oE6tBZoU,0.735,0.795,11,-6.523,0,0.113,3.18e-05,0.0678,0.905,122.0,188918,4,ROU,EU,93.0
Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,0.41,0.611,4,-8.271,0,0.0467,0.0,0.116,0.0899,185.727,184448,3,ROU,EU,88.0
Tiësto,The Motto,The Motto,18asYwWugKjjsihZ0YvRxO,0.754,0.763,7,-4.627,0,0.0435,2.23e-05,0.0901,0.464,117.953,164819,4,ROU,EU,92.0
Jaymes Young,Feel Something,Infinity,1SOClUWhOi8vHZYMz3GluK,0.671,0.673,11,-6.941,0,0.0444,5.29e-05,0.304,0.494,121.963,237720,4,ROU,EU,95.0
Ed Sheeran,=,Shivers,50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2,-2.724,1,0.0856,0.0,0.0424,0.822,141.02,207853,4,ROU,EU,95.0
The Walters,I Love You So,I Love You So,4SqWKzw0CbA05TGszDgMlc,0.575,0.648,10,-4.891,1,0.0358,0.0,0.115,0.466,75.977,160240,4,ROU,EU,93.0
Chase Atlantic,Chase Atlantic,Swim,3M0lSi5WW79CXQamgSBIjx,0.666,0.542,8,-6.429,1,0.0392,0.0,0.0765,0.0771,120.134,228787,4,ROU,EU,86.0
Andia,Sfarsitul lumii,Sfarsitul lumii,3Vp1q7IslLXv6FpV9murz7,0.653,0.649,3,-6.668,0,0.0343,5.59e-06,0.109,0.337,146.016,197260,4,ROU,EU,55.0
Oana Radu,Cand Am O Zi Grea,Cand Am O Zi Grea,1M4CTZ0xTo2HskjUw2UFO2,0.752,0.753,0,-6.474,0,0.105,1.29e-06,0.272,0.947,150.077,182400,4,ROU,EU,51.0
Marko Glass,TIpa Noua,TIpa Noua,3CoEgSGqBtBTMuRp7aGzbf,0.776,0.374,0,-9.623,0,0.0743,0.0,0.135,0.545,110.069,200727,4,ROU,EU,52.0
YNY Sebi,CEF 2,CEF 2,5W6T5Z2l3uvF4aeKpJ3wbS,0.854,0.235,1,-11.149,1,0.527,0.0,0.11,0.162,160.174,147017,4,ROU,EU,52.0
ACRAZE,Do It To It,Do It To It,20on25jryn53hWghthWWW3,0.854,0.806,11,-8.262,0,0.0886,0.0542,0.0703,0.637,124.927,157890,4,ROU,EU,96.0
Connect-R,Rita,Rita,7d4RyD7PlTRY4spQM5CP5t,0.719,0.904,5,-3.429,0,0.261,0.0,0.0608,0.899,101.222,174001,4,ROU,EU,54.0
Mgk666,Mi Vida,Mi Vida,3hEBdbvIUIDgu6uvt4ZMSP,0.774,0.825,1,-4.927,1,0.257,0.0,0.621,0.764,94.991,141474,4,ROU,EU,49.0
Adele,30,Easy On Me,46IZ0fSY2mpAiktS3KOqds,0.604,0.366,5,-7.519,1,0.0282,0.0,0.133,0.13,141.981,224695,4,ROU,EU,91.0
Bvcovia,Cel Mai Trist Refren,Cel Mai Trist Refren,2I2lGNPJaPKRHNgA8KVf65,0.758,0.727,10,-5.583,1,0.0737,0.0,0.246,0.696,179.982,192667,4,ROU,EU,49.0
Irina Rimes,Pentru totdeauna,Pentru totdeauna,57Ukaxs1uTMXiXLbzs1d1B,0.599,0.56,0,-8.569,0,0.143,0.0,0.115,0.394,162.794,168391,4,ROU,EU,54.0
Nane,Dragostea Ta,Dragostea Ta,2ZhMraqx6eOMFMb9gtzkCj,0.748,0.573,4,-5.033,0,0.0486,0.0,0.109,0.197,67.972,209715,4,ROU,EU,52.0
Swedish House Mafia,Moth To A Flame,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,0.542,0.659,8,-7.289,1,0.0389,0.0,0.105,0.109,120.122,234000,4,ROU,EU,92.0
shadowraze,astral step,astral step,47iHvzU9Po0e6raFlgLBOF,0.795,0.624,7,-7.245,1,0.292,0.0,0.102,0.693,95.018,121159,4,RUS,EU,77.0
GAYAZOV$ BROTHER$,МАЛИНОВАЯ ЛАДА,МАЛИНОВАЯ ЛАДА,77B4S4jkrAkL3Ng5hEHoUU,0.762,0.883,4,-4.613,0,0.0408,0.0,0.226,0.82,117.012,213124,4,RUS,EU,71.0
КОСМОНАВТОВ НЕТ,1+1=11,баночка с окурками,7j6eSKC2Hv3lcElPyR1bP3,0.4,0.878,10,-6.793,1,0.313,0.0167,0.32,0.505,180.037,162810,4,RUS,EU,73.0
КОСМОНАВТОВ НЕТ,1+1=11,МЯТОЙ - remix 2010,0ZGHCIFlJWqwB4TpG8LFbe,0.689,0.753,11,-7.748,0,0.252,6.1e-05,0.138,0.663,127.978,184624,4,RUS,EU,72.0
fem.love,Фотографирую закат,Фотографирую закат,1ghdJUMhmLEpUitNwyNMWH,0.413,0.902,6,-3.488,1,0.0649,2.49e-05,0.165,0.398,160.271,156000,4,RUS,EU,73.0
Big Baby Tape,BANDANA I,99 Problems,0r9fpWPI6z3V3YZXIiVaNC,0.949,0.452,9,-9.253,1,0.0973,0.00351,0.0655,0.184,100.044,159100,4,RUS,EU,76.0
ZAPOMNI,BACKGROUND,Кожура,1OeGvzNcGC2s6F41lmCdjA,0.851,0.655,0,-8.551,1,0.425,0.000138,0.103,0.407,144.541,143238,4,RUS,EU,73.0
LXNER,Лёд,Лёд,7D8k995g6jdie4NF1E7Tpu,0.636,0.794,8,-7.867,1,0.0642,0.0,0.161,0.953,172.088,152745,4,RUS,EU,73.0
ZAPOMNI,BACKGROUND,Я всё решу (Intro),3sRsr0TzQ1gMEEzJfWf9cW,0.852,0.577,9,-8.081,1,0.36,0.0,0.088,0.707,90.007,133389,4,RUS,EU,68.0
Дора,Барбисайз,Барбисайз,1AMf9lmFOmLmb0e57QB78e,0.787,0.669,1,-4.671,1,0.121,0.0,0.114,0.37,154.061,184169,4,RUS,EU,72.0
Big Baby Tape,BANDANA I,Million,4umjgYILQbHyV41ZmaemQm,0.868,0.677,6,-4.61,1,0.223,0.0,0.267,0.719,165.029,134724,4,RUS,EU,74.0
rizza,плачь,плачь,3yCKABoZU3FVFuyVBc5VlM,0.657,0.833,4,-3.544,0,0.231,2.49e-06,0.124,0.55,157.438,116404,4,RUS,EU,72.0
Miyagi & Andy Panda,Marmalade,Marmalade,7rvEwAILTqxBpdIyUifkE8,0.725,0.507,10,-9.316,0,0.0484,7.25e-06,0.119,0.511,110.03,220364,4,RUS,EU,74.0
Big Baby Tape,BANDANA I,Bandana,16AzcbKli3UQsxj491hJLQ,0.747,0.577,5,-6.46,1,0.0336,0.0412,0.167,0.346,102.993,151456,4,RUS,EU,74.0
Miyagi & Andy Panda,Буревестник,Буревестник,0YMRW5mlu9bUCWeRMZfB32,0.746,0.645,8,-8.497,1,0.164,0.000618,0.155,0.492,110.015,246545,4,RUS,EU,71.0
MORGENSHTERN,ПОЧЕМУ?,ПОЧЕМУ?,6TYmpWMxhqv0TVtiAIwzBW,0.849,0.714,8,-5.587,1,0.211,0.0,0.0721,0.862,150.941,165795,4,RUS,EU,70.0
OG Buda,Вина (feat. 17 SEVENTEEN),Вина (feat. 17 SEVENTEEN),1Kp2TF4fFYjJPqEMf1U0RK,0.735,0.649,8,-11.643,1,0.0745,1.31e-05,0.104,0.329,92.005,166957,4,RUS,EU,71.0
Big Baby Tape,ВЛЮБИЛАСЬ,ВЛЮБИЛАСЬ,3bbkkPpf8AdRU6DurnvoC4,0.845,0.765,8,-3.611,1,0.039,0.0,0.0771,0.46,100.025,216000,4,RUS,EU,71.0
shadowraze,shadowfiend,shadowfiend,0xEET0hVtwAEI5iVMWmD5C,0.634,0.797,10,-6.349,0,0.0761,0.45,0.105,0.664,177.96,143708,5,RUS,EU,70.0
uniqe,ТОЛПЫ КРИЧАТ,ТОЛПЫ КРИЧАТ,3mcw4dkjfzj5B4Ago9NSmN,0.895,0.384,3,-7.204,0,0.241,0.0,0.0933,0.697,130.087,125538,4,RUS,EU,71.0
Lusia Chebotina,The End,СОЛНЦЕ МОНАКО,5YDBHDEIgWkfairCJgGApW,0.798,0.759,11,-4.796,0,0.0729,0.0,0.326,0.697,134.99,160000,4,RUS,EU,73.0
Imagine Dragons,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,0.728,0.783,11,-4.424,0,0.266,0.0,0.434,0.555,77.011,173381,4,RUS,EU,98.0
shadowraze,juggernaut (Prod. by PLVSTIC),juggernaut (Prod. by PLVSTIC),57V0VhEg1CAkPXeaCLikNW,0.7,0.657,7,-7.894,1,0.23,0.0,0.26,0.593,92.995,136798,4,RUS,EU,70.0
DVRST,Close Eyes,Close Eyes,3CLSHJv5aUROAN2vfOyCOh,0.784,0.572,0,-9.853,1,0.0573,0.843,0.139,0.209,96.181,132346,4,RUS,EU,84.0
uniqe,Лифон,Лифон,1vLBDj2hhzAVskV5OUQ5d2,0.914,0.52,1,-7.272,1,0.371,0.0,0.108,0.223,99.934,150000,4,RUS,EU,70.0
shadowraze,psiblades,psiblades,3auzaPW4fXa8oI4KbTalAU,0.472,0.808,0,-8.266,1,0.0767,0.0,0.104,0.577,175.72,131596,4,RUS,EU,69.0
GONE.Fludd,DIGITAL FANTAZY,TRAXXXMANIA,2rowi7dF3AqhugMtAnvQmP,0.872,0.541,10,-8.742,0,0.266,3.44e-05,0.101,0.459,159.877,116250,4,RUS,EU,71.0
Даня Милохин,Башня,Башня,7gPyGGhy2cVVVOq5V5jUt4,0.727,0.854,9,-5.004,0,0.061,0.0,0.404,0.865,111.028,200000,4,RUS,EU,71.0
Artik & Asti,Гармония,Гармония,7K0YWcVSyaMN4TaLw2Icd4,0.764,0.725,7,-5.003,1,0.071,0.0,0.176,0.472,114.04,174737,3,RUS,EU,64.0
pyrokinesis,Днями-ночами,Днями-ночами,04gmklgYhNhZxRnAvSofoE,0.564,0.878,9,-1.592,1,0.0556,0.0,0.263,0.313,179.815,197333,4,RUS,EU,68.0
Sqwore,Eve,Звезда упала,2398GSLbctyjLClJrqskt2,0.688,0.634,11,-8.452,1,0.0669,0.0,0.164,0.729,91.196,95533,4,RUS,EU,69.0
fem.love,1000-7,1000-7,2L2iWhBsyosVcxx36iurfa,0.517,0.894,7,-4.801,0,0.0396,0.0,0.504,0.242,135.166,117356,4,RUS,EU,68.0
shadowraze,1000-7,1000-7,2IMrzJTRHGndoUbM39QIJ7,0.732,0.868,1,-4.206,1,0.201,0.00172,0.118,0.431,133.356,127139,5,RUS,EU,68.0
quiizzzmeow,Aomine Daiki,Aomine Daiki,5X1FYw7MXEgnPmQAYwAa0q,0.51,0.817,1,-6.192,1,0.0474,0.0,0.355,0.159,82.466,167273,4,RUS,EU,69.0
Skryptonite,Baby mama,Baby mama,5X33A2X2OuQXUOKhawWCMm,0.89,0.569,7,-6.192,0,0.154,4.46e-05,0.136,0.552,104.017,231507,4,RUS,EU,70.0
Kambulat,Привет,Привет,2INWHGzw5qTbdeLDARChfe,0.676,0.383,5,-8.971,0,0.042,0.0,0.236,0.37,85.021,128471,4,RUS,EU,70.0
Платина,Сан Ларан,Сан Ларан,07OqyOeHz7LOGVuXUx4pr3,0.828,0.76,2,-7.257,1,0.0528,0.000145,0.548,0.461,158.971,205294,4,RUS,EU,70.0
ANNA ASTI,Феникс,Феникс,5cFZNFr6cEYpUFn4N8BmZf,0.666,0.721,11,-7.944,0,0.0524,0.0,0.153,0.288,139.976,229714,4,RUS,EU,65.0
КОСМОНАВТОВ НЕТ,1+1=11,тпм,2UxHaQdCaLxLMsVWOHg72M,0.774,0.293,7,-12.824,1,0.0472,0.0307,0.136,0.556,140.149,82695,4,RUS,EU,67.0
Poshlaya Molly,Дом Периньон,Дом Периньон,0i8YObgqnjZYoYJOQbwLHq,0.731,0.734,1,-7.693,1,0.035,1.25e-05,0.404,0.751,124.957,174843,4,RUS,EU,69.0
GAYLE,abcdefu,abcdefu,4fouWK6XVHhzl78KzQ1UjL,0.695,0.54,4,-5.692,1,0.0493,0.0,0.367,0.415,121.932,168602,4,RUS,EU,100.0
The Kid LAROI,F*CK LOVE 3: OVER YOU,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,0.591,0.764,1,-5.484,1,0.0483,0.0,0.103,0.478,169.928,141806,4,RUS,EU,92.0
