id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,popularity
6xqb5fHtdhVcg86iwzp9cT,Tourbillon Hongrois (Hungarian Whirlwind),Le Guetteur,2gnVuQ8oycyWwjbHILWcIs,['Neodyme'],['2W3C2y0kbhlsgTeZpI04jE'],5,1,False,0.439,0.415,10,-11.219,1,0.0391,0.0978,0.83,0.106,0.204,88.471,328000,4.0,2012,2012-11-24,0
7jD2ZdnT1adBXLG3GcvKX9,"String Quintet No. 1 in F Major, Op. 88: II. Grave ed appassionato - Allegretto vivace",Brahms: String Quintets,5lZvL3OmKXCQff0jdUbi87,"['Johannes Brahms', 'Juilliard String Quartet', 'Walter Trampler']","['5wTAi7QkpP6kp8a54lmTOq', '10viy7E6l3QXaWVz1PuGGP', '2Cy6ZNLNcPL1Xptjoo2SJJ']",2,1,False,0.159,0.0606,9,-25.91800000000001,1,0.0482,0.971,0.828,0.0918,0.0653,80.22399999999998,658440,4.0,1996,1996,0
5xaQFhML35PSMfaaoqMew2,Rapture: Mallets,Torke: Rapture / An American Abroad / Jasper,0sFCtOwxwMfQYHah4E2Xc7,"['Michael Torke', 'Colin Currie', 'Royal Scottish National Orchestra', 'Marin Alsop']","['044KpZLyEnNpxq8UAFqweC', '13Tk0FNK9aJCXG4lh0VacH', '5xBSsPfZtPItmn72C2EHVf', '0lluGWFB8hZ6HFktcH6kkr']",4,1,False,0.396,0.0553,11,-27.235,1,0.0357,0.979,0.79,0.144,0.075,124.208,383040,3.0,2002,2002-11-24,0
31Q4bIFFdsDtH7N2dEtgir,Indifference - Remix by Kant Kino,Indifference (Bonus Tracks Version),7qaazd5OTcB3vbtaG9LX8s,['Essence Of Mind'],['7lmORDwDLPMdqLyMh2uH8v'],9,2,False,0.691,0.933,9,-4.05,1,0.0357,0.0096099999999999,0.000308,0.0126,0.84,125.006,205133,4.0,2012,2012-04-17,1
48ySOWLn9mfpu2YI8Enjfo,Rainbow Child (Little Pas) - Remastered,The Essential Angela Bofill,6sFAHtxXjeZ2YebeGFMErS,['Angela Bofill'],['07CTbCcLVHYwZqp1YMdf4t'],8,1,False,0.4270000000000001,0.223,0,-12.417,1,0.0369,0.877,0.0,0.1,0.25,114.166,223787,4.0,2014,2014-08-29,4
5W44AubzKqzf70sLtFNyY7,"Walt Whitman, Op. 7",Holst: Cotswolds Symphony - Walt Whitman Overture,7gzDxrBa9QyvHX9YbfEzgh,"['Gustav Holst', 'Ulster Orchestra', 'Joann Falletta']","['5B7uXBeLc2TkR5Jk23qKIZ', '6ibvdCG0uLZYYq4HpUmXQ1', '4XNYbiwP1fToWVyvNPTMMK']",1,1,False,0.275,0.0923,9,-20.264,1,0.0382,0.976,0.901,0.0915,0.0763,125.948,440507,4.0,2012,2012-06-05,6
6oOJpEsESu0UJnA0TdVImT,That's How I Got to Memphis,It Feels So Good When I Stop ( Novel Soundtrack),3sv6KdeyMfmgxTCVAXmYv8,['Joe Pernice'],['1W6z6i8gjySesldcmxtsAW'],11,1,False,0.57,0.662,9,-6.961,1,0.0326,0.133,0.000337,0.139,0.955,113.322,176280,4.0,2009,2009-08-04,5
0yOXaQjUC0SXYaD91MObX3,Extremes: II. Extroverted,Leisner: Acrobats / Trittico / Extremes / Dances in the Madhouse / Nostalgia / El Coco,3w9dgJD57UA93Bn3LqkEso,"['David Leisner', 'Joshua Rubin', 'Cavatina Duo']","['5AL9wLzJSBOI51xTf3tJWW', '74QWaUxNeqynBPQ5NooOK8', '1DkOd4QbzZzw0AIzuwDp9a']",14,1,False,0.39,0.0934,4,-21.798,0,0.0359,0.951,0.8859999999999999,0.115,0.426,124.781,362267,4.0,2007,2007-01-01,0
2zSt6vcdKKZqWI3BvKMQgk,Miss caprice,Best Of,5zU1GtzZQXdtqFgu40zCXM,['Roch Voisine'],['77xlFule9mFzOWT9Uk80xY'],12,1,False,0.75,0.688,2,-3.947,1,0.0337,0.0279,2.61e-06,0.0589,0.718,123.155,186507,4.0,2008,2008-01-01,1
6gRFXS2YCiwNTm643l1YQV,I Don't Mind,I Don't Mind,3yAjcu3qqQpzDckcHDBu3q,"['Direct', 'Matt Van']","['5eOyDcFvvdc7D7BD6gCdsi', '6pw4nmjxQHpyKWUBQi4SSz']",1,1,False,0.589,0.299,5,-12.172,0,0.0308,0.635,0.00411,0.0707,0.084,139.877,227143,4.0,2018,2018-01-26,30
17RRSO48o9BGdYIFhXqmfK,To Burn Again,To Burn Again,64yZKUtMBpvoqQJiwFoH8j,['No Innocent Victim'],['04Iukg2oRw5EqVoHuFkL0i'],1,1,False,0.308,0.969,7,-5.6229999999999976,1,0.172,0.00121,0.0,0.0915,0.3779999999999999,161.47899999999996,139173,4.0,2005,2005,3
0N5vy8hPDSZLbcjtlSWp6I,"6 Pieces, Op. 35: No. 5. Landsknechte (Mercenaries)",Schoenberg: 6 Orchestral Songs / Kol Nidre / Friede Auf Erden,7m5ZP1HAUbLuXthAnrjmN2,"['Arnold Schoenberg', 'Simon Joly Chorale', 'Robert Craft']","['5U827e4jbYz6EjtN0fIDt9', '5h82HRsC9s9yrbj5FFHoyc', '3aSbvbaiN2nvlFSftGKoJK']",12,1,False,0.29,0.228,0,-26.351,1,0.0913,0.986,0.000674,0.145,0.0423,113.256,256693,4.0,2007,2007-10-30,0
630UdBWckrrMekNOHg1wnD,"Galliard to Lachrimae, P. 46","Dowland, J.: Lute Music, Vol. 2 - Dowland's Tears",4YBm1I92hJwpsyeYIxYSM7,"['John Dowland', 'Nigel North']","['1mhwtKvBm1ncoOrUtnQUgk', '3bXYTyOxtKi2xyij1LDCnQ']",2,1,False,0.456,0.203,6,-20.369,0,0.0393,0.982,0.936,0.105,0.631,78.638,161653,4.0,2006,2006-12-12,7
3qJJVu87p3yyW6Af6xeTkL,Twenty Years,The Damage Is Already Done,6IMO3I7EyZzSqaGmxu9pYi,['The Wood Floors'],['3eaM9uT0Kzw7XqaRGtoEQV'],4,1,False,0.486,0.546,2,-8.615,0,0.0474,0.357,0.0294,0.3229999999999999,0.4029999999999999,80.75399999999998,130573,4.0,2007,2007-04-23,0
5JlqAPV9GEdvG8aufO0VwY,Stabat Mater: IV. Sancta Mater,Caldara: Missa Dolorosa / Stabat Mater / Sinfonias in G and E Minor,64BrPuORIB3ay8NvyoyHcC,"['Antonio Caldara', 'Diego Fasolis', 'Swiss Radio Choir', 'Aura Musicale Ensemble', 'Rene Clemencic']","['5K2RzBcPJRkr7qrYwSQdH8', '4WbEmAwPIeRh1bHcv6uY7U', '1suQXpC1OzJFN9a9m4ljrv', '1YGrzBp90foUG6aV1NGrs4', '5sfK9WFJ7Jxq44RRs8blv5']",5,1,False,0.255,0.0632,11,-21.908,0,0.039,0.994,0.261,0.124,0.0329,53.02,63427,4.0,2000,2000-07-26,3
0kcqjCZ3z9IoCDMsB7SXzD,Serves Me Right,Prodigal Son,0wkQwXPGjzjHcRFAiSobcT,['Memphis Gold'],['6prn4P1xzGunMi2CXhSdoN'],10,1,False,0.4629999999999999,0.6629999999999999,7,-6.3329999999999975,0,0.0353,0.252,0.0692,0.0672,0.276,120.706,580320,3.0,2004,2004-12-06,0
7aydaBbth9AEcLWyfqgbib,Keep On Rolling On,All You Need,5Al3ZVaskofABM1gMvPnRm,['Glenn Sutter'],['6Kiak3amQl7M2h5HqPGtb2'],9,1,False,0.855,0.6779999999999999,2,-6.874,1,0.032,0.295,0.00181,0.114,0.802,135.17600000000002,217573,4.0,2008,2008-08-22,0
210aIMuSPfYNpEWXweu9hD,Unwanted,Waste Of A New Generation,5UPo6fGmDBa92u89nCqwWm,['Manfall'],['3rqhlSKKMH4J9jl1btwyaB'],7,1,False,0.354,0.846,0,-7.42,1,0.0521,6.330000000000001e-05,0.23,0.2239999999999999,0.363,148.061,248013,4.0,2006,2006-01-25,0
2sBFaHiklVzIds5jAkw1WK,Ya Lo Se,Iluminatti,53k64d93T2Pwjy8x71zQVO,['Natti Natasha'],['1GDbiv3spRmZ1XdM1jQbT7'],13,1,False,0.8009999999999999,0.799,0,-3.261,0,0.0432,0.103,0.0,0.307,0.434,124.98,197587,4.0,2019,2019-02-15,40
2qtBH4gXnFFPTQ0gbz8KXI,BURN -Instrumental-,Kazeno Uta / Burn - EP,00f6Mb3TaUcSowU6zoOluP,['FLOW'],['3w2HqkKa6upwuXEULtGvnY'],4,1,False,0.4529999999999999,0.935,8,-5.615,0,0.0542,1.3e-05,0.8220000000000001,0.104,0.616,99.017,242612,4.0,2016,2016-08-24,0
09mpZpP3HojQo0ZnWKd9ZZ,I Don't Wanna,Today Is The Day,7b8RvjyADVZRNQ8d9BEHer,['Lexy'],['4Ax2H8Ed8pyPItWZOwt9Uw'],10,1,False,0.632,0.952,9,-3.024,0,0.0384,0.0022,0.00018,0.0574,0.857,130.08100000000002,187560,4.0,2007,2007-01-16,0
1NOxbSk4D5HflFoPv3bsfd,Natural Born Lover,Rock A While,2ZRreG7g2fhbI2nPROWSlk,['David Vest'],['2C04Xr7eFP1bFc2XWTDRTx'],11,1,False,0.3779999999999999,0.708,5,-6.263999999999999,0,0.0327,0.6559999999999999,0.0224,0.178,0.8009999999999999,92.981,273040,4.0,2010,2010-07-20,0
3PjyO6ZNk8POAKOz0G56ZP,Planet Earth,THIS IS WEIRD,08LM2t7hWS2M5ZZX6qSQSK,['Khary'],['4489Zgs4RNq2ZtSh3UnOxZ'],5,1,True,0.614,0.524,7,-11.668,0,0.363,0.5770000000000001,0.0,0.344,0.7140000000000001,133.984,202388,4.0,2020,2020-06-19,34
3XBYjaDKK0FV3PILqFIVve,Ablaze,Good for the Body & Soul -- Christian Music for Your Workout!,5Fz5oBhu6iEDFoEYmABr8j,['Justin Graves'],['7Mu53CZR3PE2NRrUdqYisV'],7,1,False,0.4320000000000001,0.449,2,-6.99,1,0.0279999999999999,0.00989,0.0,0.114,0.396,155.795,320653,4.0,2009,2009-02-03,0
1X05eLTP7oE3B2hxI1itqF,Me Time,Infinite Things,4ynl3QNO1lnfJWqWDJmb1A,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],8,1,False,0.529,0.748,7,-5.089,0,0.0632,0.0534,0.0,0.209,0.523,81.993,197533,4.0,2020,2020-11-13,33
6qIca1jYqgqSracLfh8cCo,Landslide - Mute8 Remix,Landslide EP,39c1M20Uz00p2EbZ6QrSgU,"['Ken Ishii', 'MUTE8']","['0Jb1cpfG4GB6pZfroFhAw0', '5pDHE2OR36VnIfV2gz7XBU']",4,1,False,0.491,0.731,1,-11.955,0,0.0378,0.000737,0.848,0.62,0.2769999999999999,135.026,321829,4.0,2020,2020-02-29,0
5ZpG6FMO9srIJkZkbK1IpM,Don't Breathe for Me,A Softer Offering,7I3S5UxGEgi8jjvS5XkwBK,['Annie Hart'],['0R7D7YpmJLSncrz2g1sPcG'],4,1,False,0.609,0.313,5,-13.198,1,0.0285,0.942,0.0515,0.1119999999999999,0.113,99.495,214507,3.0,2019,2019-12-13,1
24zFHRJB439NYGrziSk5Kq,All I Know,BLU,6e2IUO9aRmNaSF0MZqzMUN,['BAM'],['3HAVh8teWgGTbdz7CgAS9p'],10,1,True,0.871,0.6729999999999999,0,-7.9620000000000015,1,0.445,0.191,0.0,0.598,0.507,122.896,174783,5.0,2020,2020-10-22,0
3kdV82tRJiYM3Tf8jwCYF7,Avec un avocat - Bransle de Poitou,Mer Jolie (La) - Traditional Acadian Melodies,3gC0F87b5sMYYGEnzjO7qg,"['Traditional', 'Suzie LeBlanc', 'Chris Norman', 'David McGuiness', 'Sylvain Bergeron', 'Betsy MacMillan', 'Pierre Chartrand', 'David Greenberg']","['1U5zgr455OGyIkLNXvDdrf', '0RUtVQPzekS29UndvpErNQ', '2Pawr6MMX9VBIQ9oUHg7jc', '1A6uU9HVoAicIFwOc9f0Hy', '3YfP4eVkdTnydP5DBOkzxV', '2LlzCJvKEZilyljM8Cbeb3', '0MFqQ0jxNDWLaFD3y8vWN9', '636ITsNWCwrJYbTibPKXSA']",3,1,False,0.4970000000000001,0.159,7,-19.256,0,0.0415,0.877,0.0,0.0974,0.682,139.238,220907,4.0,2004,2004-08-01,2
18JS1gRykNLU8rZBfK1DVj,Bottom Feeder,Pigeons,3sw1xriq5pDoHBz6LlXGEB,['Here We Go Magic'],['4WxjrOJGIngO2hJnlCeK7f'],5,1,False,0.3229999999999999,0.445,2,-9.202,1,0.0323,0.149,0.057,0.111,0.2,166.696,230613,3.0,2010,2010-06-08,0
6zp95UxjTCVGANqD9hkeVT,In the Air Tonight,In the Air Tonight,3yOxm38ExMN319qCW4Wjcj,['Sierra Eagleson'],['44QpdEMnHG1Lb3PXZwDZg3'],1,1,False,0.4370000000000001,0.0772,2,-13.162,0,0.0383,0.952,0.000265,0.1369999999999999,0.119,76.92699999999998,361690,4.0,2019,2019-11-03,36
5WKwNDE9QrKJFIidOAchI3,我們會不會,傻瓜探戈,44jVzoTYWsQYHSfMbabJHp,['Hu Xia'],['3iRqbMhzyOyoCkmmMRxLWR'],4,1,False,0.523,0.368,4,-8.905,1,0.0334,0.228,5.12e-06,0.0866,0.14,130.115,273027,4.0,2013,2013-06-21,7
6P5AzhUkr8LubTHEyg32hW,Diamonds in the Sky,Born Dying 2,68V8V9J54LwyPJxWobS9HX,['Don Juan'],['1l0O8wfi90kTTKqOH520bc'],13,1,True,0.4,0.8759999999999999,7,-6.124,1,0.079,0.000192,3.99e-05,0.304,0.355,79.868,198888,4.0,2020,2020-09-04,0
7LxsehOTDXTpsuWAMWXe9o,White Christmas,Merry Christmas Baby / White Christmas,004EYz2DQttcGvyTQGDmLp,['Otis Redding'],['60df5JBRRPcnSpsIMxxwQm'],2,1,False,0.65,0.2269999999999999,4,-13.453,1,0.0284,0.508,6.45e-05,0.2189999999999999,0.537,96.09,182707,3.0,1968,1968,45
6pHZGFCbXGKcI3at5AVNSm,focus of blue light,Jeffrey Mumford: The Focus of Blue Light,3o4iI4oJXFdmUanahHurdj,"['Jeffrey Mumford', 'Bruce Anderson', 'Kurt Nikkanen']","['3pC4TbL2P93TnuUmO5XfVm', '2R2Rt3N4u3hx7RUbWqjwhp', '6rX7qDZgzku5nhsgcjLx6q']",2,1,False,0.245,0.0878,7,-23.273000000000003,0,0.0394,0.988,0.265,0.0929,0.0595,107.728,1067573,4.0,2007,2007-01-01,0
6e1kSDSAlaMHLSgYfV1YcQ,"24 Preludes & Fugues, Op. 87: Prelude No. 24 in D Minor. Andante","Shostakovich: 24 Preludes & Fugues, Op. 87",3kBQUg4gGYfsjsN0ix43AS,"['Dmitri Shostakovich', 'Tatiana Nikolayeva']","['6s1pCNXcbdtQJlsnM1hRIA', '6DLkqUf81qiaGPUYEep6Gb']",19,2,False,0.505,0.0492,2,-18.947,0,0.0917,0.995,0.83,0.0803,0.302,136.144,221787,4.0,2017,2017-06-16,2
66e4gHAfwqcEzw7hqf2zBx,Pandora's Heaven,Trailerhead:Triumph,6oZwlzWTP1GNrXZbTsNPoj,['Immediate'],['5RcJDMYwS4w1XJkNiR4LvM'],18,1,False,0.17,0.841,0,-9.662,0,0.0555,0.0183,0.914,0.119,0.158,90.065,203720,1.0,2012,2012-11-06,0
1j03wpT8D5Gi6THjQ4oI41,Kereshmeh,Mystery Of Love,4NkjNDqoXmdk6jiGE9bZCH,['Mohammad Reza Lotfi'],['1Hf2M5agx5UUq70iTJMB04'],2,1,False,0.366,0.0666,8,-30.47300000000001,1,0.0486,0.893,0.8540000000000001,0.104,0.4679999999999999,98.042,73787,1.0,1996,1996-10-29,17
0sLLT41psmR60uIZYDUaCO,A Good Feelin' To Know,The Forgotten Trail (1969-1974),3j8iAQjqb1OETZTSY5c03l,['Poco'],['0fyqyjD7pbaVzbu94ylWQR'],3,2,False,0.447,0.623,6,-11.304,1,0.0397,0.233,0.0,0.309,0.858,130.477,259240,4.0,1972,1972,5
4E8uz8vj1uhkhdftPO9KVV,The Cat Came Back/Stray Cat Strut,Electric Bananas,33kNgHdcZREauK9PRjRouc,['Mr. Billy'],['4fxFKfbEJw27Xe0hvrm3oO'],9,1,False,0.7709999999999999,0.4039999999999999,9,-8.802,0,0.0366,0.0178,0.00248,0.132,0.65,118.983,192787,4.0,2012,2012-03-23,0
0QDuWVYVCUHonxc3727VnI,I'm Mad Again,I'm Gone,3qFr3kw1lUq57WGbhag0U9,['Omar and The Howlers'],['70PvPWG9nD4ZujibB1onsO'],11,1,False,0.478,0.444,9,-10.453,0,0.051,0.0625,1.27e-06,0.0973,0.44,143.41299999999995,283627,3.0,2012,2012-06-19,2
5AigXRSvtHahkSlggLlqKd,China Doll,Misty Flats,5MvFN2aC8gWYP2DjpahWhU,['Goldberg'],['5uwCRYAULdcsWKckPF9eTF'],7,1,False,0.3720000000000001,0.422,0,-9.3,1,0.0297,0.299,5.400000000000001e-05,0.108,0.4320000000000001,127.556,207947,4.0,2015,2015-07-14,1
3tpyapqz9fJUtzqatKdckk,Feast Of The Lord (with Vision),Healing - Live In Detroit (with Vision),2f5Pp3wWWYGGoO9EHqR70A,"['Richard Smallwood', 'Vision']","['4WIRlLxuzmZciQ8JS2b3jP', '28vGUslhbTPQaqt8pmnK5m']",13,1,False,0.354,0.8809999999999999,1,-7.5310000000000015,1,0.301,0.252,0.0,0.897,0.539,193.467,133307,4.0,1999,1999,8
4vlBsGImaFm2Tp79tcLqOh,Haidara Sirifo,Keme Borama,2WEplpgoHXtF9WUVFvrlQF,['Tiécoro Sissoko'],['6Rv9RsmE5VcIKebCwHHSl2'],7,1,False,0.561,0.4639999999999999,9,-9.53,0,0.0301,0.8140000000000001,0.000585,0.138,0.738,105.93,427413,4.0,2014,2014-02-04,0
0HGqiRQD9oyvYUEfLLpaer,"III. (Rondo) Alla Turca from Sonata No. 11 in A Major, KV. 331",Greatest Hits - Harpsichord,0OqXJjuy4DtqOHCMXNZX04,"['Wolfgang Amadeus Mozart', 'Igor Kipnis']","['4NJhFmfw43RLBLjQvxDuRS', '3oYsJraYsQ6qL71IMGPjBy']",23,1,False,0.446,0.4029999999999999,9,-17.305999999999994,1,0.0321,0.623,0.962,0.053,0.964,120.153,224107,4.0,1965,1965,0
5l8ZCioygqfh0S2CxQvIyr,Grobmotoromsk (Holz Über Kopf),Random Noize Sessions Vol. 1,3O8gEexOmMYft0gAqeCNns,['T.Raumschmiere'],['58ZRFHI9f72MNGA77F6OCA'],10,1,False,0.363,0.515,2,-20.231,1,0.0566,0.0128,0.705,0.0916,0.0942,118.954,336427,4.0,2006,2006-11-10,0
5QgzIh7ZuvkTWgRjPup4SI,Don't Fight It,"Raw 'n Alive at the Cellar, Chicago '66",1Tlzc4S1DQ1PPGyRBLTP56,['The Shadows Of Knight'],['0NRN3tnDVDspHMCfyu2ZwT'],10,1,False,0.513,0.612,11,-8.48,0,0.0965,0.21,0.0,0.243,0.6459999999999999,141.597,243907,4.0,1992,1992-10-13,0
1pEHSmeVpXLWw044TCHwxZ,"Cello Suite No. 3 in C Major, BWV 1009: VI. Gigue",Bach: Cello Suites Nos. 1-6 & Viola da Gamba Sonatas (Arr. for Cello & Harpsichord),70vkNWZd5bNWrR3xbMKANX,"['Johann Sebastian Bach', 'Karine Georgian']","['5aIqB5nVVvmFsvSdExz408', '69XFogu009F9EZ6GjoogS4']",6,2,False,0.376,0.103,7,-21.22,1,0.0416,0.987,0.84,0.133,0.595,103.576,201840,4.0,2014,2014-02-01,0
2HpRVWvzNV2uEI5WO2sdco,Nortifiesta 2003: Copa Tras Copa / Entre Copa y Copa / Noches Eternas / Que Digan Misa / Pa Que Sientas Lo Que Siento / El Milagrito / Mátalas - En Vivo,Gran Fiestón Vol. 1: Música de Guatemala para los Latinos (En Vivo),4S5sciCuuo3Cr4RiC9siXV,['Grupo Fiesta'],['7F3YKw7fshJLSTJt7BxIlj'],8,1,False,0.631,0.653,7,-8.711,1,0.0592,0.0617,3.16e-06,0.3289999999999999,0.895,116.427,555400,4.0,2014,2014-10-21,6
5pEEcjtQ19xjLrWmkktMQo,"Images pour orchestre, L. 122: No. 2. Iberia: Le matin d'un jour de fete","Debussy: Orchestral Works, Vol. 3",1GLsfbRuuxJxbg8Vm0Cuv2,"['Claude Debussy', 'Orchestre National De Lyon', 'Jun Markl']","['1Uff91EOsvd99rtAupatMP', '5nBrvb1brhyZFKTuC2GIAo', '69ZwC2PyjJXhXn3XJ86zgd']",4,1,False,0.321,0.159,0,-22.59800000000001,1,0.0404,0.921,0.85,0.0823,0.191,112.077,271720,4.0,2010,2010-03-30,0
2KhuomdnhNAXz42601t9yS,Bound,On a Wave,0oaUyHPcmVsPyo3I3CIbO2,['Dave Monks'],['0hvZgE1UB177QazD61teXo'],10,1,False,0.557,0.161,0,-15.031,1,0.0393,0.875,0.145,0.0826,0.1169999999999999,125.768,209500,3.0,2019,2019-10-18,2
1T4knONnaFd8tety6aaYyT,Trials (Album Mix),Monstercat 027 - Cataclysm,5klOrlTBqRvvB3owPOpMwd,['Monstercat'],['4YwB41gFHCxY5bcNR3CcIH'],31,1,False,0.32,0.892,5,-3.372,1,0.0955,0.0182,0.0175,0.261,0.239,170.858,3391364,4.0,2016,2016-06-03,15
47ILWICtrwQP6dnIeeapiB,Goodmorning Goodbye,Broke In Eleven Places,3SxieSf4dLJkBVyAIPfa1w,['Travis Saturday'],['4Or8hijzLimW4dNgDxnb0T'],6,1,False,0.451,0.625,7,-7.237999999999999,1,0.0257,0.409,5.05e-05,0.136,0.1939999999999999,79.938,201413,4.0,2006,2006-11-09,0
3TOoL6xFRy9yEaoGGvC4NI,"Orfeo ed Euridice: Act I, Scene 1: Chorus: Ah, se intorno a quest'urna funesta",Gluck: Orfeo Ed Euridice,5qacaBpya5nMr2m3kc5jdl,"['Christoph Willibald Gluck', 'Kerstin Avemo', 'Ann-Christine Biel', 'Maya Boog', 'Drottningholm Theatre Chorus', 'Drottningholm Court Theatre Orchestra', 'Arnold Östman']","['7vfydQ0nVBVgJ0ajs8EtRM', '1s9ROgZ7DZAwnDTjpx8C9B', '4KeiIgoJZvACPO9lpGK1Rw', '5RCRTsD0n0SJwxT5PVWhEA', '5sc8grUVqjoWWkibLqzOGh', '7kJBac6GQXBNdHLyPEqrre', '09lmZQrzUmkEtfrR2xgEQ7']",5,1,False,0.176,0.129,11,-21.512,0,0.036,0.974,0.94,0.168,0.0368,75.964,143600,4.0,2002,2002-08-14,0
05V4MtLFig1Owx4Vlu10Jp,Blue Dawn Slope - Pleasure Mix,TOP 40 Ibiza Classic Bar Grooves,5BNU4r9IeOj7bw4MtVm5Er,['Green Forest'],['72PTu5A9TddmDyB1w3E747'],27,1,False,0.469,0.934,2,-8.171,1,0.0455,0.213,0.877,0.0818,0.2339999999999999,199.979,227600,3.0,2009,2009-01-27,1
7yCrQVUxxHPohsrxTjjCyX,See It in Your Eyes,Man of Investigation,5v4bIkRBVBvMzvNVXn7DVm,['D Trevlon Band'],['2nDf2nh8o5cCEDmlKR2DGM'],4,1,False,0.395,0.494,9,-7.847,0,0.0311,0.191,1.6800000000000002e-05,0.281,0.355,122.821,313400,3.0,2012,2012-12-21,0
2KeZ9CVnUbCUYMQTpcg8iv,The Man I Love - Live,Bean and the Boys (Live),1FdSaKHhi3BRRAqVS6A9C3,['Coleman Hawkins'],['0JM134st8VY7Ld9T2wQiH0'],7,1,False,0.5479999999999999,0.475,11,-13.984000000000002,1,0.0466,0.972,0.902,0.583,0.857,106.806,382573,4.0,2001,2001-03-16,0
1x5TmNn8WfUsL4gKN7yx00,Ovar,Fundamental Music,3GsR3K29sUhkP6A7gI5XIQ,"['Tré', 'Bernhard Bamert', 'Lukas Mantel', 'Thomas Lüthi']","['3JAJTPZFMvq3baccbScvlt', '1YUAOhW4BkSrzuUoDqkLmc', '1GZJLgVNf2ELVzTlj7pw0C', '2diamUtchG0gT97VX4UqBU']",7,1,False,0.718,0.156,8,-15.102,1,0.331,0.973,0.4379999999999999,0.15,0.93,104.11,53493,4.0,2006,2006-01-09,0
3QrqMgd97C4euPA4sonCGD,Left Behind,Kline Coma Xero,3sOvh717mvrUhQ6rVIG35h,['Kline Coma Xero'],['6F09vwxzFHXLz5IWdvNVYI'],1,1,False,0.635,0.879,2,-8.051,1,0.0517,0.00946,0.608,0.0944,0.961,99.996,206397,4.0,2014,2014-09-02,2
2m6RF08PABmbjxYeen8b6h,Lay Down,All Star Season,2bdx6tsTF9R2pJALhcMU5c,"['Mistah F.A.B.', 'Eddie Projex', 'Sean T']","['55TH3aMMK1u2VsR8DPGC6D', '4V7kKRcYYztDKzAaL2uEi3', '3sw65ZDFBFMwqH2Y6HKF96']",12,1,True,0.565,0.635,11,-5.702000000000001,0,0.33,0.0805,0.0,0.0817,0.7979999999999999,87.904,240093,1.0,2008,2008-05-20,0
439YoBl1Gw02uF2P4bA5hS,The First Time Ever I Saw Your Face,Best Of Bert Jansch,2Bo2SNF9OERGqcjRK2kXPE,['Bert Jansch'],['1FqG6mhiJbhbMg43ohCT6D'],9,1,False,0.413,0.0878,1,-20.151,0,0.0466,0.7879999999999999,0.825,0.128,0.469,201.25,100733,3.0,2005,2005-06-20,0
12SQ6hD02oBwf9ep05y7vF,Tropical Romance,What You Want,6ysFtpuwUO1tedDRbA5Qc9,['Tryptonite'],['4lCVFekv4I7iaxmm2781H8'],7,1,False,0.521,0.345,0,-13.271,0,0.0356,0.6509999999999999,0.0009119999999999,0.173,0.321,139.44799999999998,309933,3.0,2000,2000-01-01,0
1hssclNi1qplpIFgDykB0a,Satellite,Hooterization: A Retrospective,6A9D9mnpjzFo9UlCGhPgzZ,['The Hooters'],['7uhvDINTTiD0XBrP9fquN1'],4,1,False,0.506,0.794,7,-10.19,1,0.031,0.2019999999999999,0.000359,0.261,0.349,104.179,255200,4.0,1996,1996-09-03,17
2LOmJ4TEBaqeO8tf5vZD3g,Alone at Last,Spirit Flutes,0aDnQdAmEhbPSYQ6bGZWZy,['David R. Maracle'],['0PRSELwINaU945xsPKJ6mt'],9,1,False,0.305,0.0497,3,-19.479,0,0.0382,0.996,0.773,0.129,0.5589999999999999,72.941,278813,3.0,2013,2013-10-15,24
3QVd0F78UqlU7Edq3XyeIZ,Don't Get Cute,Constant Hitmaker,5t9zbRAVAyr2yN8mURa7b0,['Kurt Vile'],['5gspAQIAH8nJUrMYgXjCJ2'],6,1,False,0.7140000000000001,0.5579999999999999,8,-7.843,1,0.0354,0.344,0.777,0.2239999999999999,0.322,118.939,182000,4.0,2008,2008-03-04,17
0Dfq9n5Xk3unUP4IikDzcq,Recall (Outro),Second Season,250jXfSXXw46lE0JkcBhYe,['TV Players'],['1kVXf1JEBEwhuNLLp0yLmq'],9,1,False,0.152,0.313,0,-8.953,1,0.0275,0.93,0.964,0.104,0.0834,97.071,101744,3.0,2019,2019-01-15,3
3xIbMgVugI4NAtPc0PCNzy,Honu's Dream,Legends of the Ukulele - Hawaiian Masters,4G5bv284EMfqp3RE98OD1b,"['Jake Shimabukuro', 'Charles Michael Brotman']","['69NjH5MsRLr0CX0zSlGmN3', '7CtFwDR8wIK0bVtpaz3x5c']",19,1,False,0.632,0.17,11,-16.499000000000002,0,0.0414,0.968,0.184,0.118,0.228,98.054,210667,3.0,2003,2003,22
3p2SdFwRjHMLcxAqGqK342,Right Now,Ten Toes Down,0vVlv63xOHEN696t67K7Xc,"['8Ball', 'MJG']","['6B16XZWuJ9VERn7pXxCIda', '6pDFdYZARPitpkfm44UsOQ']",10,1,True,0.748,0.455,7,-9.361,0,0.0452,0.0774,0.0002089999999999,0.19,0.6579999999999999,120.716,389013,4.0,2010,2010-05-04,17
